index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
90,0.8168,0.1407,0.2348,16.28,81.39999999999999,95.35,81.39999999999999,6.0,19.05,76.19,97.61999999999999,16.669999999999998,0.4326
91,0.5268,0.1407,0.2196,36.84,84.21,94.74000000000001,84.21,6.0,23.68,97.37,94.74000000000001,2.63,0.221
92,0.6563,0.1563,0.0316,30.43,71.74000000000001,73.91,69.57,6.0,21.740000000000002,76.09,97.83,4.35,0.2328
93,0.7552,0.1563,0.0443,21.43,78.57,90.48,78.57,6.0,23.810000000000002,76.19,90.48,0.0,0.2143
94,0.7032,0.1574,0.218,24.39,78.05,95.12,78.05,6.0,30.0,75.0,97.5,10.0,0.4289
95,0.763,0.1407,0.0352,20.51,71.78999999999999,94.87,71.78999999999999,6.0,23.68,84.21,86.83999999999999,10.530000000000001,0.4098
96,0.3854,0.1407,0.0074,53.849999999999994,82.05,97.44,82.05,6.0,57.89,81.58,100.0,0.0,0.4096
97,0.7266,0.1563,0.1314,25.0,81.82000000000001,100.0,81.82000000000001,6.0,25.580000000000002,81.39999999999999,100.0,0.0,0.4428
98,0.7554,0.1563,0.02,25.0,90.91,95.45,90.91,6.0,20.93,81.39999999999999,95.35,0.0,0.4729
99,0.5751,0.1476,0.2603,39.019999999999996,63.41,90.24,63.41,6.0,27.500000000000004,85.0,95.0,2.5,0.4074
100,0.5767,0.1407,0.1464,36.59,78.05,90.24,78.05,6.0,30.0,82.5,95.0,7.5,0.4143
101,0.6175,0.1562,0.1165,37.21,81.39999999999999,93.02,81.39999999999999,6.0,37.21,69.77,100.0,2.33,0.2176
102,0.5955,0.1563,0.1985,36.96,84.78,97.83,84.78,6.0,28.26,78.25999999999999,97.83,0.0,0.2353
103,0.6189,0.1406,0.1108,34.88,69.77,93.02,69.77,6.0,35.709999999999994,69.05,95.24000000000001,0.0,0.4683
104,0.7337,0.1563,0.2996,21.43,76.19,95.24000000000001,76.19,6.0,19.509999999999998,78.05,97.56,0.0,0.4232
